customer_id,customer_unique_id,customer_zip_code,customer_city,customer_state,signup_date,gender,age
CUST06041,UNQ06041,736203.0,Amaravati,Tripura,2024-02-17,MALE,49
CUST06042,UNQ06042,156025.0,Gopalpur,Uttarakhand,2023-05-31,female,42
CUST06043,UNQ06043,439612.0,Firozabad,Uttar Pradesh,2025-07-27,male,54
CUST06044,UNQ06044,918913.0,Haridwar,Goa,2024-02-03,Male,41
CUST06045,UNQ06045,205595.0,,Jharkhand,2026-03-06,male,37
CUST06046,UNQ06046,390412.0,Munger,Uttarakhand,2024-07-21,MALE,47
CUST06047,UNQ06047,284721.0,KOTTAYAM,Himachal Pradesh,2023-10-23,male,42
CUST06048,UNQ06048,166139.0,Amravati,Gujarat,2023-11-22,Female,24
CUST06049,UNQ06049,695458.0,Bidhannagar,Gujarat,2023-09-15,FEMALE,57
CUST06050,UNQ06050,824240.0, Hapur ,Meghalaya,2024-09-27,FEMALE,48
CUST06051,UNQ06051,321235.0,Bikaner,Kerala,2023-08-26,FEMALE,27
CUST06052,UNQ06052,386516.0,Burhanpur,Uttarakhand,2026-02-01,female,39
CUST06053,UNQ06053,636988.0, Karaikudi ,Karnataka,2023-12-25,female,40
CUST06054,UNQ06054,945583.0,Narasaraopet,Chhattisgarh,2024-10-09,female,42
CUST06055,UNQ06055,833330.0,rajpur sonarpur,Arunachal Pradesh,2023-11-11,Female,32
CUST06056,UNQ06056,403566.0,KARIMNAGAR,Goa,2025-03-01,MALE,26
CUST06057,UNQ06057,962373.0,AMROHA,Telangana,2024-02-19,male,19
CUST06058,UNQ06058,748313.0,Siwan,Mizoram,2024-06-10,female,53
CUST06059,UNQ06059,633228.0,Coimbatore,Chhattisgarh,2024-03-16,female,31
CUST06060,UNQ06060,628562.0,Bhatpara,Haryana,2023-06-18,FEMALE,49
CUST06061,UNQ06061,586834.0,Arrah,Haryana,,male,53
CUST06062,UNQ06062,229237.0,Darbhanga,Uttar Pradesh,2026-01-12,MALE,20
CUST06063,UNQ06063,107359.0,SAMBALPUR,Arunachal Pradesh,2025-03-11,female,41
CUST06064,UNQ06064,624155.0,Saharanpur,Sikkim,2026-03-08,male,38
CUST06065,UNQ06065,962612.0,Uluberia,Himachal Pradesh,2025-01-26,MALE,32
CUST06066,UNQ06066,612977.0,Hospet,Maharashtra,2025-03-26,MALE,25
CUST06067,UNQ06067,192029.0,Karnal,Maharashtra,2024-11-20,female,51
CUST06068,UNQ06068,417338.0,,Uttar Pradesh,2025-01-14,Male,45
CUST06069,UNQ06069,505362.0,Chinsurah,Arunachal Pradesh,2025-06-08,Male,24
CUST06070,UNQ06070,382890.0,North Dumdum,Rajasthan,2025-11-05,MALE,60
CUST06071,UNQ06071,320361.0,Noida,Assam,2023-12-18,female,32
CUST06072,UNQ06072,784211.0,Faridabad,Manipur,2025-01-01,FEMALE,21
CUST06073,UNQ06073,715188.0,Rourkela,Manipur,2025-07-16,Male,56
CUST06074,UNQ06074,502354.0,BIDAR,Assam,2023-12-20,Female,51
CUST06075,UNQ06075,766322.0,Morena,Assam,2026-03-04,Female,32
CUST06076,UNQ06076,443074.0,Kolhapur,Tamil Nadu,2023-09-23,Male,65
CUST06077,UNQ06077,635031.0,Phagwara,Arunachal Pradesh,2024-05-29,Male,44
CUST06078,UNQ06078,689152.0,Amritsar,Jharkhand,2023-11-16,Male,42
CUST06079,UNQ06079,842945.0,Patna,Karnataka,2026-03-26,Male,48
CUST06080,UNQ06080,128017.0,nagaon,Tamil Nadu,2024-02-27,FEMALE,55
CUST06081,UNQ06081,577656.0,satara,Kerala,2024-03-29,Female,31
CUST06082,UNQ06082,944091.0, Ahmednagar ,Manipur,2023-07-16,Male,53
CUST06083,UNQ06083,415331.0,FIROZABAD,Punjab,2023-11-06,Male,38
CUST06084,UNQ06084,906089.0,Coimbatore,Rajasthan,2023-12-06,Female,65
CUST06085,UNQ06085,409745.0,Mehsana,Meghalaya,2024-08-04,male,31
CUST06086,UNQ06086,264374.0,CHITTOOR,Nagaland,2025-04-24,male,44
CUST06087,UNQ06087,504713.0,Rampur,Andhra Pradesh,2024-06-06,male,62
CUST06088,UNQ06088,210186.0,Bidar,Maharashtra,2025-10-16,MALE,54
CUST06089,UNQ06089,819534.0,ASANSOL,Chhattisgarh,2025-02-16,female,53
CUST06090,UNQ06090,338449.0,,Assam,2023-10-08,Female,36
CUST06091,UNQ06091,,Chandigarh,Himachal Pradesh,2024-11-28,Female,56
CUST06092,UNQ06092,185949.0,Miryalaguda,Arunachal Pradesh,2025-10-12,Female,40
CUST06093,UNQ06093,310298.0,Delhi,Chhattisgarh,2025-06-19,female,25
CUST06094,UNQ06094,793349.0,Thoothukudi,Jharkhand,2023-12-31,male,50
CUST06095,UNQ06095,125643.0,SAMBHAL,Telangana,2025-08-13,Female,23
CUST06096,UNQ06096,,Kolkata,Chhattisgarh,2023-10-01,Male,37
CUST06097,UNQ06097,217921.0,Dindigul,Uttarakhand,2024-08-02,Female,39
CUST06098,UNQ06098,182496.0,Bikaner,Manipur,2025-04-07,Male,31
CUST06099,UNQ06099,635589.0,Nadiad,Himachal Pradesh,2026-04-22,male,-5
CUST06100,UNQ06100,987054.0,Pondicherry,Assam,2026-03-28,male,18
CUST06101,UNQ06101,688097.0, Bulandshahr ,Madhya Pradesh,2025-05-09,Female,150
CUST06102,UNQ06102,226559.0,Serampore,Meghalaya,2023-12-27,female,42
CUST06103,UNQ06103,865260.0,Korba,Meghalaya,2024-12-23,female,55
CUST06104,UNQ06104,603240.0,tirunelveli,Uttarakhand,2025-11-07,FEMALE,64
CUST06105,UNQ06105,476162.0, Ongole ,Gujarat,2025-06-20,male,26
CUST06106,UNQ06106,136397.0,bhimavaram,Bihar,2024-02-01,FEMALE,59
CUST06107,UNQ06107,168856.0,Thanjavur,Andhra Pradesh,2025-11-07,MALE,20
CUST06108,UNQ06108,102225.0,farrukhabad,Haryana,2025-11-26,Female,29
CUST06109,UNQ06109,906190.0,Khandwa,West Bengal,2024-02-29,Male,34
CUST06110,UNQ06110,,BARDHAMAN,Madhya Pradesh,2025-12-18,MALE,20
CUST06111,UNQ06111,158985.0,Firozabad,Mizoram,2026-04-25,MALE,46
CUST06112,UNQ06112,100770.0,Arrah,Nagaland,2024-11-18,female,47
CUST06113,UNQ06113,365825.0,DEWAS,Odisha,2026-01-28,MALE,50
CUST06114,UNQ06114,306399.0, Giridih ,Odisha,2025-05-05,FEMALE,40
CUST06115,UNQ06115,732216.0,Etawah,Goa,2026-04-08,Female,25
CUST06116,UNQ06116,109041.0,MIRA-BHAYANDAR,Punjab,2025-04-04,Female,54
CUST06117,UNQ06117,451462.0,Amaravati,Jharkhand,2023-12-28,MALE,38
CUST06118,UNQ06118,798820.0,Bokaro,Tripura,2024-03-25,FEMALE,55
CUST06119,UNQ06119,179278.0,Saharanpur,Odisha,2024-01-30,Male,36
CUST06120,UNQ06120,431294.0,AURANGABAD,Gujarat,2023-11-16,Female,24
CUST06121,UNQ06121,,khora ,Manipur,2024-03-18,Male,40
CUST06122,UNQ06122,628474.0,Bally,Odisha,2025-01-27,Male,63
CUST06123,UNQ06123,911300.0,Chapra,Gujarat,2024-07-11,Female,34
CUST06124,UNQ06124,214946.0,Jamshedpur,Goa,2024-05-09,female,60
CUST06125,UNQ06125,497915.0,dindigul,Haryana,2025-08-12,Male,45
CUST06126,UNQ06126,244635.0,Sasaram,Haryana,2025-01-02,FEMALE,58
CUST06127,UNQ06127,306997.0,Mangalore,Madhya Pradesh,2023-11-23,female,46
CUST06128,UNQ06128,130406.0,AURANGABAD,Assam,2023-10-07,female,40
CUST06129,UNQ06129,539826.0,jaipur,Meghalaya,2024-02-25,MALE,62
CUST06130,UNQ06130,720186.0,jammu,Uttar Pradesh,2023-11-02,Male,33
CUST06131,UNQ06131,765872.0,Bally,Uttar Pradesh,2026-01-06,Female,53
CUST06132,UNQ06132,995977.0,BHIMAVARAM,Sikkim,2025-08-18,Male,58
CUST06133,UNQ06133,695153.0,SAHARSA,Jharkhand,2025-07-26,Female,28
CUST06134,UNQ06134,397955.0,Siliguri,Kerala,2024-03-28,MALE,24
CUST06135,UNQ06135,788318.0,Durgapur,Manipur,2025-11-19,male,25
CUST06136,UNQ06136,557683.0,Unnao,Goa,2024-02-28,male,34
CUST06137,UNQ06137,713677.0,Tiruchirappalli,Jharkhand,2024-08-16,Male,25
CUST06138,UNQ06138,236663.0,Tirupati,Mizoram,2026-01-14,Male,21
CUST06139,UNQ06139,874703.0,Burhanpur,Andhra Pradesh,2023-06-22,male,59
CUST06140,UNQ06140,218532.0,MEHSANA,Tamil Nadu,2025-03-12,FEMALE,32
CUST06141,UNQ06141,476567.0,Bhalswa Jahangir Pur,Telangana,2025-03-24,female,30
CUST06142,UNQ06142,539246.0,Patna,Tamil Nadu,2026-02-10,FEMALE,45
CUST06143,UNQ06143,818516.0,BERHAMPORE,Tripura,2024-09-03,Male,53
CUST06144,UNQ06144,343130.0,Khora ,West Bengal,2023-07-17,Female,54
CUST06145,UNQ06145,105981.0,,Meghalaya,2026-04-27,female,31
CUST06146,UNQ06146,105473.0,Thanjavur,Mizoram,2023-07-03,FEMALE,18
CUST06147,UNQ06147,686472.0,Burhanpur,Manipur,2023-07-29,FEMALE,18
CUST06148,UNQ06148,,ANANTAPURAM,Uttarakhand,2024-01-26,male,23
CUST06149,UNQ06149,294824.0,BHAVNAGAR,Mizoram,2026-02-05,female,60
CUST06150,UNQ06150,762057.0,Tumkur,Bihar,2025-02-09,Male,19
CUST06151,UNQ06151,300442.0,Sangli-Miraj & Kupwad,Goa,2023-08-25,male,57
CUST06152,UNQ06152,592008.0,Agartala,Chhattisgarh,2025-01-30,Female,25
CUST06153,UNQ06153,179977.0, Ambattur ,Tamil Nadu,,male,33
CUST06154,UNQ06154,712485.0,Arrah,Telangana,2024-06-20,male,61
CUST06155,UNQ06155,711623.0, Sikar ,Himachal Pradesh,2026-04-15,FEMALE,57
CUST06156,UNQ06156,112590.0,Bhopal,Sikkim,2023-11-13,Female,58
CUST06157,UNQ06157,835346.0, Khammam ,Odisha,2024-03-08,MALE,40
CUST06158,UNQ06158,590069.0,Thoothukudi,Jharkhand,2024-01-19,male,21
CUST06159,UNQ06159,436858.0,MADHYAMGRAM,Telangana,2025-05-02,male,59
CUST06160,UNQ06160,544493.0, Amroha ,Mizoram,2024-03-19,female,39
CUST06161,UNQ06161,103788.0,Dindigul,Odisha,2025-10-01,MALE,59
CUST06162,UNQ06162,396527.0,Bangalore,Rajasthan,2025-02-21,MALE,55
CUST06163,UNQ06163,222687.0,NASHIK,Meghalaya,2024-12-24,MALE,27
CUST06164,UNQ06164,561730.0,Srikakulam,Manipur,2024-10-29,Male,52
CUST06165,UNQ06165,405531.0,Suryapet,Manipur,2025-08-11,Female,50
CUST06166,UNQ06166,507625.0,PUNE,Odisha,2024-07-06,FEMALE,34
CUST06167,UNQ06167,849364.0,BIKANER,Chhattisgarh,2025-07-10,Female,45
CUST06168,UNQ06168,797186.0,Chittoor,Manipur,2024-07-18,FEMALE,38
CUST06169,UNQ06169,264923.0,NANDED,Nagaland,2024-12-25,Female,63
CUST06170,UNQ06170,572754.0,SURAT,Nagaland,2025-02-20,Male,35
CUST06171,UNQ06171,575293.0,bhatpara,Assam,2024-06-13,Male,37
CUST06172,UNQ06172,263113.0,Rajahmundry,Chhattisgarh,2025-10-01,male,44
CUST06173,UNQ06173,878358.0, Satna ,Gujarat,2026-02-12,FEMALE,30
CUST06174,UNQ06174,984197.0,Imphal,Maharashtra,2025-01-22,female,25
CUST06175,UNQ06175,218819.0,Pune,West Bengal,2026-04-01,female,18
CUST06176,UNQ06176,546580.0,Jabalpur,Uttar Pradesh,2023-10-24,Male,44
CUST06177,UNQ06177,925640.0,Amravati,Himachal Pradesh,2025-05-04,female,25
CUST06178,UNQ06178,598319.0,Durgapur,Jharkhand,2025-10-23,Male,65
CUST06179,UNQ06179,882894.0,panchkula,Rajasthan,2026-02-27,Male,33
CUST06180,UNQ06180,467790.0,Ghaziabad,Punjab,2024-08-22,MALE,42
CUST06181,UNQ06181,375399.0,Raiganj,Haryana,2025-03-02,Female,24
CUST06182,UNQ06182,398108.0,Thanjavur,Rajasthan,2026-01-02,male,30
CUST06183,UNQ06183,163206.0,Narasaraopet,Maharashtra,2026-05-04,Female,56
CUST06184,UNQ06184,340552.0,Jodhpur,Goa,2025-10-04,Male,57
CUST06185,UNQ06185,110533.0, Dehradun ,Haryana,2025-07-02,MALE,27
CUST06186,UNQ06186,835216.0,DEWAS,Bihar,2023-10-24,Female,65
CUST06187,UNQ06187,792999.0,Hosur,Himachal Pradesh,2024-07-13,FEMALE,47
CUST06188,UNQ06188,856664.0,karawal nagar,Telangana,2024-07-11,Female,44
CUST06189,UNQ06189,775695.0,GURGAON,Uttar Pradesh,2026-03-19,male,52
CUST06190,UNQ06190,718983.0,dhanbad,Tripura,2026-04-28,male,43
CUST06191,UNQ06191,808235.0,bijapur,Punjab,2025-05-24,FEMALE,35
CUST06192,UNQ06192,672640.0,PHAGWARA,Chhattisgarh,2024-12-04,Male,64
CUST06193,UNQ06193,935250.0, Indore ,Uttar Pradesh,2024-03-10,male,61
CUST06194,UNQ06194,696375.0,Gurgaon,Telangana,2024-01-22,MALE,52
CUST06195,UNQ06195,388616.0,akola,West Bengal,2023-12-04,male,61
CUST06196,UNQ06196,164620.0,Indore,Arunachal Pradesh,2025-08-08,MALE,32
CUST06197,UNQ06197,394064.0,IMPHAL,Himachal Pradesh,2024-06-26,MALE,57
CUST06198,UNQ06198,228555.0,Siliguri,Chhattisgarh,2025-06-24,MALE,60
CUST06199,UNQ06199,860729.0,kolhapur,Gujarat,2023-10-28,female,50
CUST06200,UNQ06200,508239.0, Avadi ,Uttarakhand,,Female,24
CUST06201,UNQ06201,779648.0,muzaffarpur,Telangana,2024-02-24,Male,22
CUST06202,UNQ06202,938416.0,CHANDIGARH,Arunachal Pradesh,2024-01-27,male,33
CUST06203,UNQ06203,686081.0,Aurangabad,Tripura,2026-02-08,female,38
CUST06204,UNQ06204,283003.0,Bhubaneswar,Assam,2025-03-19,MALE,18
CUST06205,UNQ06205,696037.0,Amroha,Andhra Pradesh,2024-12-14,Female,25
CUST06206,UNQ06206,891023.0,Bhopal,Andhra Pradesh,2025-10-10,Female,45
CUST06207,UNQ06207,620824.0,Fatehpur,Odisha,2024-06-04,Male,21
CUST06208,UNQ06208,114872.0,,Chhattisgarh,2024-08-28,Male,37
CUST06209,UNQ06209,187663.0,Phusro,Rajasthan,2026-01-30,FEMALE,36
CUST06210,UNQ06210,366590.0,,Meghalaya,2025-06-17,female,37
CUST06211,UNQ06211,,Tiruchirappalli,Sikkim,2023-09-12,male,50
CUST06212,UNQ06212,798323.0,bhusawal,Punjab,2026-05-02,male,48
CUST06213,UNQ06213,849448.0,,Kerala,2024-12-19,Female,37
CUST06214,UNQ06214,827254.0,nellore,Madhya Pradesh,2026-01-22,Female,39
CUST06215,UNQ06215,677145.0,Jaunpur,Chhattisgarh,2026-01-10,MALE,55
CUST06216,UNQ06216,259830.0,Chittoor,Assam,2025-09-14,female,26
CUST06217,UNQ06217,920487.0,Vijayawada,Chhattisgarh,2025-04-04,MALE,47
CUST06218,UNQ06218,731083.0,kollam,Odisha,2023-06-16,female,62
CUST06219,UNQ06219,741342.0,Bangalore,West Bengal,2025-07-22,Female,40
CUST06220,UNQ06220,901542.0,Deoghar,Maharashtra,2024-04-28,Male,60
CUST06221,UNQ06221,894521.0,Dehri,Meghalaya,2025-07-22,Male,60
CUST06222,UNQ06222,821696.0,,Rajasthan,2024-02-23,Male,31
CUST06223,UNQ06223,847646.0, Ozhukarai ,Bihar,2024-01-09,female,42
CUST06224,UNQ06224,727060.0,Karaikudi,Meghalaya,,Female,19
CUST06225,UNQ06225,353048.0, Kochi ,Madhya Pradesh,2023-05-22,MALE,24
CUST06226,UNQ06226,455975.0,Dehri,Goa,2023-06-04,female,19
CUST06227,UNQ06227,212139.0,Chandrapur,Mizoram,2025-04-01,Female,57
CUST06228,UNQ06228,331219.0,Madanapalle,Telangana,2023-08-11,MALE,61
CUST06229,UNQ06229,841703.0,SATARA,Manipur,2026-02-26,Female,50
CUST06230,UNQ06230,253363.0,Anantapur,Arunachal Pradesh,2026-03-21,Male,31
CUST06231,UNQ06231,272472.0,BONGAIGAON,Uttar Pradesh,2024-09-29,female,33
CUST06232,UNQ06232,756108.0,,Nagaland,2024-03-25,female,28
CUST06233,UNQ06233,994248.0,Patna,Karnataka,2023-09-09,FEMALE,63
CUST06234,UNQ06234,712057.0, Tezpur ,Tripura,2024-11-23,male,60
CUST06235,UNQ06235,122726.0,kochi,Assam,2023-11-07,female,35
CUST06236,UNQ06236,898189.0,Coimbatore,Andhra Pradesh,2025-02-11,Female,45
CUST06237,UNQ06237,883048.0,Pallavaram,Odisha,2025-09-20,FEMALE,19
CUST06238,UNQ06238,824558.0,South Dumdum,Uttarakhand,2025-02-03,Female,23
CUST06239,UNQ06239,295001.0,Giridih,Chhattisgarh,2024-06-18,Male,44
CUST06240,UNQ06240,551758.0,Phusro,Manipur,2023-10-31,FEMALE,63
CUST06241,UNQ06241,402218.0,Bidhannagar,Punjab,2024-06-21,female,64
CUST06242,UNQ06242,416742.0,Suryapet,Assam,2024-11-17,female,65
CUST06243,UNQ06243,464412.0, Jorhat ,Nagaland,2024-01-17,Male,36
CUST06244,UNQ06244,643144.0,Siwan,Bihar,2024-09-27,male,33
CUST06245,UNQ06245,260519.0,Agra,Tamil Nadu,2025-10-31,Female,58
CUST06246,UNQ06246,771292.0,Berhampore,Assam,2024-09-10,Male,57
CUST06247,UNQ06247,136850.0,Karnal,Telangana,2024-03-12,female,34
CUST06248,UNQ06248,164526.0,Barasat,Madhya Pradesh,2024-02-24,female,42
CUST06249,UNQ06249,517110.0,Dehradun,Punjab,2023-07-10,female,24
CUST06250,UNQ06250,742421.0,Srikakulam,Haryana,2025-01-08,Male,32
CUST06251,UNQ06251,972229.0,Nellore,Tamil Nadu,2025-01-14,Male,30
CUST06252,UNQ06252,509089.0,Raurkela Industrial Township,Gujarat,2024-03-02,MALE,22
CUST06253,UNQ06253,787492.0,hyderabad,Meghalaya,2024-03-05,Female,18
CUST06254,UNQ06254,123531.0,Thanjavur,Odisha,2025-04-06,MALE,51
CUST06255,UNQ06255,578918.0,Aizawl,Haryana,2023-12-20,female,42
CUST06256,UNQ06256,910365.0, Bihar Sharif ,Gujarat,2024-06-18,Female,55
CUST06257,UNQ06257,686047.0,bhavnagar,Uttar Pradesh,2025-05-12,female,46
CUST06258,UNQ06258,479835.0,Ratlam,Odisha,2026-02-27,female,58
CUST06259,UNQ06259,375628.0,,Andhra Pradesh,2023-08-11,male,120
CUST06260,UNQ06260,805708.0,Erode,Mizoram,2024-05-09,female,31
CUST06261,UNQ06261,706218.0,Jalgaon,Punjab,2025-10-29,male,53
CUST06262,UNQ06262,609018.0,Haldia,Madhya Pradesh,2025-08-08,FEMALE,21
CUST06263,UNQ06263,254108.0,Ramgarh,Nagaland,2024-05-20,MALE,60
CUST06264,UNQ06264,932244.0,,West Bengal,2025-04-14,MALE,36
CUST06265,UNQ06265,629307.0,dehri,Rajasthan,2025-06-18,FEMALE,52
CUST06266,UNQ06266,977050.0, Yamunanagar ,Tripura,2023-05-26,female,36
CUST06267,UNQ06267,154991.0,AGRA,Haryana,2024-09-13,MALE,25
CUST06268,UNQ06268,406650.0,Jalandhar,Tamil Nadu,2025-11-11,MALE,27
CUST06269,UNQ06269,465365.0,kishanganj,Kerala,2024-08-31,Male,40
CUST06270,UNQ06270,787692.0,ANANTAPURAM,Gujarat,2025-06-18,Male,36
CUST06271,UNQ06271,404712.0,Hubli–Dharwad,Goa,2025-11-24,female,63
CUST06272,UNQ06272,413571.0,Pimpri-Chinchwad,Assam,2025-12-23,Female,51
CUST06273,UNQ06273,665839.0,Phagwara,Goa,2026-03-17,Female,57
CUST06274,UNQ06274,492290.0,Eluru,Madhya Pradesh,2026-03-22,Female,42
CUST06275,UNQ06275,501608.0,Madurai,Karnataka,2024-10-08,female,64
CUST06276,UNQ06276,690567.0,Gulbarga,Nagaland,2025-03-20,Male,36
CUST06277,UNQ06277,279414.0,Kolhapur,Himachal Pradesh,2024-08-12,FEMALE,50
CUST06278,UNQ06278,481211.0,GAYA,Maharashtra,2025-11-19,FEMALE,39
CUST06279,UNQ06279,824291.0,Madurai,Karnataka,2025-10-10,Male,20
CUST06280,UNQ06280,,Srikakulam,Sikkim,2023-12-31,Female,26
CUST06281,UNQ06281,924456.0,LUCKNOW,Haryana,2024-10-18,FEMALE,65
CUST06282,UNQ06282,293102.0, Tiruvottiyur ,Uttarakhand,2026-04-22,MALE,27
CUST06283,UNQ06283,210907.0,Junagadh,Rajasthan,2023-05-28,Female,24
CUST06284,UNQ06284,200672.0,North Dumdum,Maharashtra,2025-05-14,Male,30
CUST06285,UNQ06285,223573.0,Nagpur,Punjab,2025-07-22,MALE,65
CUST06286,UNQ06286,621389.0,,Meghalaya,2024-05-28,Male,30
CUST06287,UNQ06287,145666.0,HYDERABAD,Bihar,2025-11-28,male,58
CUST06288,UNQ06288,,Ichalkaranji,Jharkhand,2024-09-05,male,62
CUST06289,UNQ06289,374651.0,Nizamabad,Karnataka,2025-11-26,female,41
CUST06290,UNQ06290,123366.0,,Mizoram,2023-07-28,female,44
CUST06291,UNQ06291,898200.0,Bongaigaon,Andhra Pradesh,2024-04-06,Female,49
CUST06292,UNQ06292,472608.0,Sonipat,Bihar,2024-05-25,FEMALE,28
CUST06293,UNQ06293,976908.0,Bhilwara,Bihar,2025-07-29,MALE,64
CUST06294,UNQ06294,881391.0,Patna,Manipur,2026-04-08,female,34
CUST06295,UNQ06295,102281.0,Raichur,Nagaland,2023-08-16,male,62
CUST06296,UNQ06296,726750.0,Berhampur,Bihar,2025-07-24,female,26
CUST06297,UNQ06297,338385.0,MEERUT,Andhra Pradesh,2023-09-19,Male,56
CUST06298,UNQ06298,114184.0,Khammam,Assam,2026-05-10,female,25
CUST06299,UNQ06299,376517.0, Pune ,Andhra Pradesh,2026-05-13,Male,59
CUST06300,UNQ06300,186500.0,Salem,Punjab,2024-05-29,FEMALE,62
CUST06301,UNQ06301,511945.0,SOUTH DUMDUM,Uttar Pradesh,2025-09-25,Female,35
CUST06302,UNQ06302,906914.0, Mumbai ,Maharashtra,2025-07-15,Male,40
CUST06303,UNQ06303,560920.0,,West Bengal,2024-01-30,male,26
CUST06304,UNQ06304,163301.0,malegaon,Goa,2024-03-04,male,63
CUST06305,UNQ06305,191047.0,Guwahati,Madhya Pradesh,2024-12-07,Male,32
CUST06306,UNQ06306,236109.0,Suryapet,Gujarat,2023-09-23,FEMALE,-5
CUST06307,UNQ06307,886179.0,Khammam,Meghalaya,2025-01-09,Female,33
CUST06308,UNQ06308,620173.0,bhusawal,Maharashtra,2025-11-22,FEMALE,38
CUST06309,UNQ06309,902651.0,Amritsar,Arunachal Pradesh,2024-07-19,male,37
CUST06310,UNQ06310,,Jodhpur,Nagaland,,Female,18
CUST06311,UNQ06311,895212.0,vijayawada,Uttarakhand,2023-10-29,Female,28
CUST06312,UNQ06312,376906.0,,Madhya Pradesh,2026-02-02,female,43
CUST06313,UNQ06313,650181.0,Sri Ganganagar,Jharkhand,,MALE,57
CUST06314,UNQ06314,941338.0,,Uttar Pradesh,2025-02-24,female,65
CUST06315,UNQ06315,696713.0,ROURKELA,West Bengal,2025-04-07,FEMALE,58
CUST06316,UNQ06316,560211.0,Danapur,Punjab,2026-01-08,MALE,19
CUST06317,UNQ06317,813309.0,Amaravati,Himachal Pradesh,2024-01-01,MALE,37
CUST06318,UNQ06318,998653.0,danapur,Tamil Nadu,2026-02-05,Female,41
CUST06319,UNQ06319,439942.0,Tenali,Goa,2024-05-21,Male,25
CUST06320,UNQ06320,115027.0,phusro,Rajasthan,2023-09-21,female,65
CUST06321,UNQ06321,750672.0,MUZAFFARNAGAR,Himachal Pradesh,2023-06-01,female,60
CUST06322,UNQ06322,340082.0,Howrah,Telangana,,Male,45
CUST06323,UNQ06323,446594.0,Imphal,Punjab,2024-04-14,Male,55
CUST06324,UNQ06324,381829.0,Haldia,Madhya Pradesh,2024-06-03,MALE,35
CUST06325,UNQ06325,548488.0,Kottayam,Bihar,2026-03-20,MALE,56
CUST06326,UNQ06326,592621.0,SRINAGAR,Odisha,2025-01-14,Female,51
CUST06327,UNQ06327,738432.0, Anantapuram ,Jharkhand,2024-05-11,MALE,61
CUST06328,UNQ06328,248661.0,Dehradun,Nagaland,2025-02-07,male,27
CUST06329,UNQ06329,187458.0, Thanjavur ,West Bengal,,Male,48
CUST06330,UNQ06330,252974.0,Latur,Himachal Pradesh,2026-02-10,female,61
CUST06331,UNQ06331,859232.0,KOLKATA,Gujarat,2024-03-10,Female,59
CUST06332,UNQ06332,356189.0,NANDYAL,Punjab,2024-10-18,Female,35
CUST06333,UNQ06333,241861.0,,Jharkhand,2025-04-04,male,44
CUST06334,UNQ06334,463574.0,Madurai,Telangana,2026-03-04,male,18
CUST06335,UNQ06335,878130.0,Mehsana,Punjab,2024-12-13,MALE,44
CUST06336,UNQ06336,362943.0,JAMMU,Bihar,2025-09-21,Male,60
CUST06337,UNQ06337,,Satna,Madhya Pradesh,2025-03-25,Male,48
CUST06338,UNQ06338,732687.0, Rajpur Sonarpur ,Tripura,2025-12-30,MALE,55
CUST06339,UNQ06339,257270.0,Gwalior,Tamil Nadu,2024-08-20,MALE,48
CUST06340,UNQ06340,352906.0,Raebareli,Kerala,2024-07-23,female,26
CUST06341,UNQ06341,976448.0,Siwan,Tamil Nadu,2024-03-23,male,23
CUST06342,UNQ06342,320198.0,Baranagar,Jharkhand,2023-11-08,female,30
CUST06343,UNQ06343,603426.0,Guntur,Assam,2025-03-19,MALE,43
CUST06344,UNQ06344,578764.0,Sambalpur,Bihar,2025-05-03,Female,58
CUST06345,UNQ06345,381008.0, Singrauli ,Andhra Pradesh,2023-08-07,MALE,37
CUST06346,UNQ06346,352562.0,durgapur,West Bengal,2024-07-25,female,48
CUST06347,UNQ06347,392458.0,,Sikkim,2025-09-08,male,61
CUST06348,UNQ06348,116706.0,Gorakhpur,Uttar Pradesh,2024-07-01,FEMALE,58
CUST06349,UNQ06349,590816.0,Hazaribagh,Odisha,2025-06-03,Female,20
CUST06350,UNQ06350,888914.0,BIDHANNAGAR,Bihar,2024-08-27,Male,35
CUST06351,UNQ06351,950945.0,Meerut,Tripura,2025-09-20,Female,40
CUST06352,UNQ06352,714163.0,kakinada,Punjab,2024-04-27,Male,150
CUST06353,UNQ06353,730948.0,Hajipur,Meghalaya,2026-01-05,MALE,43
CUST06354,UNQ06354,706699.0, Khora  ,Tamil Nadu,2023-07-11,MALE,32
CUST06355,UNQ06355,683062.0,Aurangabad,Kerala,2026-03-12,female,29
CUST06356,UNQ06356,302504.0,Surat,Tamil Nadu,2023-11-07,female,39
CUST06357,UNQ06357,483671.0,Bulandshahr,Meghalaya,2024-09-06,FEMALE,44
CUST06358,UNQ06358,424380.0,NADIAD,Kerala,2024-07-02,MALE,63
CUST06359,UNQ06359,,PARBHANI,Assam,2025-08-12,MALE,18
CUST06360,UNQ06360,857608.0,Rampur,Nagaland,2025-01-27,male,21
CUST06361,UNQ06361,435958.0,Aurangabad,Manipur,2026-02-02,Female,21
CUST06362,UNQ06362,183240.0,VIJAYANAGARAM,Jharkhand,2025-02-19,FEMALE,46
CUST06363,UNQ06363,973755.0,Sirsa,Tamil Nadu,2026-01-01,MALE,40
CUST06364,UNQ06364,287086.0, Kolhapur ,Gujarat,2024-02-21,Female,48
CUST06365,UNQ06365,708310.0,Kalyan-Dombivli,Uttarakhand,2025-01-06,MALE,42
