geolocation_zip_code,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
451368,24.889275,69.973055, Ghaziabad ,Kerala
625441,27.084033,90.106881,Amaravati,Mizoram
810511,17.498545,96.53046,Navi Mumbai,Sikkim
711319,21.718035,78.09852,Ballia,Jharkhand
674973,8.881321,89.749387,Munger,Manipur
743333,26.073778,86.53835,Katihar,Kerala
675183,34.023139,88.544242,ongole,Karnataka
792849,11.96261,74.720637,Visakhapatnam,Maharashtra
737279,26.618002,74.474663,Miryalaguda,Meghalaya
402435,30.214729,75.89195,Munger,Gujarat
418036,24.444494,77.238385,Kollam,Uttarakhand
979184,9.173527,84.502727,JABALPUR,Uttar Pradesh
294993,19.383506,73.963334, Mumbai ,Sikkim
914102,17.598453,93.767846,Ramgarh,Tamil Nadu
778770,14.273511,95.82215,Mango,Uttarakhand
163517,21.64892,72.444213,Raurkela Industrial Township,Himachal Pradesh
833609,25.519783,82.358883,Avadi,Maharashtra
486695,21.597678,70.440965,Kochi,Goa
484612,30.930825,88.881119,Firozabad,Punjab
808210,15.564635,75.880811,Tirunelveli,Tripura
893319,36.319662,93.233271,Kishanganj,Karnataka
879121,35.617515,85.064691,Amravati,Uttar Pradesh
297472,34.599358,84.22477,Ajmer,Nagaland
699644,21.726391,81.282446,Raebareli,Goa
9999999,25.735673,73.522475,Satara,Goa
202581,11.921863,70.543012,,Tamil Nadu
-100,25.241869,93.418915,Shahjahanpur,Himachal Pradesh
694655,26.341358,86.801262,Nizamabad,Tripura
406601,28.681108,80.654116,Jalandhar,Odisha
734655,14.181686,95.929211,Jabalpur,Chhattisgarh
459844,21.759807,94.104962,VIJAYAWADA,Kerala
808815,18.832895,74.134779,Ghaziabad,Nagaland
585727,19.923793,77.449176,Gorakhpur,Telangana
617299,33.942372,72.303925,,Nagaland
430604,15.029528,81.011435,RATLAM,Karnataka
417388,26.107018,70.743351,New Delhi,Mizoram
721214,22.463741,71.708374,Yamunanagar,Mizoram
280340,27.554279,,Tenali,Haryana
920235,22.273946,84.530975,Hajipur,Goa
986232,18.081061,96.252384,Katihar,Meghalaya
114984,24.750346,84.76585,Nanded,Goa
421450,34.990839,95.219675,Khora ,Goa
934545,29.572569,68.805712,,Kerala
274977,10.829744,93.881811, Pimpri-Chinchwad ,Kerala
964549,9.787509,68.935284,RAMAGUNDAM,Nagaland
-100,15.731122,72.220362,Aligarh,Telangana
928049,23.464859,75.444942,Bhopal,Nagaland
482155,35.509907,72.163111,Naihati,Arunachal Pradesh
417630,21.631135,71.687836,Uluberia,Telangana
515852,30.771735,91.78415,Dharmavaram,West Bengal
489346,33.982706,76.732265,Pune,West Bengal
901161,13.660116,69.662461,Bikaner,Karnataka
817947,19.047204,90.084834,Kadapa,Kerala
221892,16.484877,74.567673,Vellore,Sikkim
599322,19.100462,90.847823,SHIMOGA,Telangana
827044,20.596278,83.110231,Kochi,Haryana
991822,26.604007,69.558813,Kumbakonam,Karnataka
340268,33.646041,80.504212,Baranagar,Manipur
421128,12.17437,80.695736,Udaipur,Manipur
388405,27.426668,96.869705,Bharatpur,Sikkim
653891,11.595263,,Raipur,Jharkhand
738540,30.840686,84.755847,Naihati,Tripura
283687,18.025422,92.231861,Bahraich,Tripura
383182,18.060879,73.452394,Purnia,Meghalaya
244223,13.383102,71.99083, Muzaffarnagar ,Himachal Pradesh
118902,10.385437,89.140334,kolhapur,Bihar
797435,9.012152,88.346519,Bhubaneswar,Karnataka
633044,26.168985,82.889665,Sirsa,Arunachal Pradesh
888989,14.391359,96.40133,Siliguri,Assam
258353,8.865058,77.669551,Singrauli,Punjab
293217,21.879371,93.640257,Jamalpur,Haryana
795584,19.875447,74.325416,Madhyamgram,West Bengal
950116,26.31393,74.509407,Mira-Bhayandar,Manipur
671645,16.063128,83.452306,Rourkela,Kerala
140456,21.663224,76.809532, Mangalore ,Nagaland
873441,16.329431,81.246113,Tirupati,Punjab
948660,18.272818,88.993269, Secunderabad ,Manipur
389103,11.249482,87.667291, Proddatur ,Haryana
295696,8.719243,94.290272,Firozabad,Haryana
624385,16.917767,70.764105,Warangal,Gujarat
886833,32.596564,93.498474,jammu,Goa
996130,31.076738,77.934514,Bhalswa Jahangir Pur,Jharkhand
459831,21.950931,68.169856,ludhiana,Punjab
611591,24.201439,92.081485,Sultan Pur Majra,Madhya Pradesh
852499,24.79623,96.145937,,Haryana
562863,36.241329,75.693892,Thiruvananthapuram,Manipur
416653,8.594193,89.0768,Davanagere,Andhra Pradesh
603188,18.541375,90.816327,Ahmedabad,Manipur
301338,14.757169,87.546359, Tiruppur ,Uttar Pradesh
729704,9.246325,79.144152,Mira-Bhayandar,Uttar Pradesh
996177,30.180392,87.962614,Tadipatri,Tripura
165199,15.4353,78.243781,Pallavaram,Meghalaya
280246,35.717379,92.084763,Amravati,Tripura
577230,29.350837,90.706694,RAJKOT,Assam
597389,9.872187,74.683845,Unnao,Rajasthan
701909,21.152009,92.181937,Muzaffarpur,Kerala
431896,31.013404,89.573127,Jamalpur,Rajasthan
620985,26.615741,79.613001,ramgarh,Arunachal Pradesh
623657,14.109527,95.885768,Junagadh,Uttarakhand
246622,8.190654,77.095055,Srikakulam,Punjab
913061,21.302786,83.410551,KOTA,Chhattisgarh
701104,21.030121,78.079192,Aligarh,Sikkim
807199,20.727663,70.526026,Jehanabad,Nagaland
917984,12.723303,93.018453,Bareilly,Manipur
217849,19.191077,83.502732,Mirzapur,Uttar Pradesh
516209,9.229127,86.955764,Tumkur,Tamil Nadu
767163,11.279799,82.743611,Giridih,Meghalaya
281983,25.334311,83.65574, Uluberia ,Sikkim
331215,12.20868,71.201369,Asansol,Madhya Pradesh
660078,22.783211,79.491336,Thane,Arunachal Pradesh
767232,24.983908,93.49017,Bhusawal,Arunachal Pradesh
967524,25.367929,74.364345,Gorakhpur,Goa
167778,24.155064,71.543444,Gangtok,Haryana
185777,17.757295,88.838659,morbi,Bihar
615382,36.421975,82.311332,Vijayanagaram,Meghalaya
342698,18.946845,85.787921,Jamalpur,Uttarakhand
292727,12.37942,82.411288,GHAZIABAD,Arunachal Pradesh
139096,25.68593,72.894866,Karimnagar,Arunachal Pradesh
549866,14.293399,95.856609,Khora ,Manipur
513578,25.231263,72.257499,pudukkottai,Arunachal Pradesh
648058,28.536541,89.914029,Kharagpur,Odisha
188802,25.666824,89.266503,Malda,Rajasthan
651826,20.315903,74.203862,Dharmavaram,Meghalaya
991673,13.1017,87.402512,Bhimavaram,Arunachal Pradesh
311623,11.0646,80.182317,Bathinda,Madhya Pradesh
994306,25.527267,83.239153,Bhubaneswar,Uttarakhand
492888,24.96518,71.110917, Naihati ,Chhattisgarh
408540,24.64386,76.135623,Haridwar,Tamil Nadu
211981,16.984493,76.428639,Ichalkaranji,Odisha
-100,13.422182,81.87711, Moradabad ,Punjab
298461,24.44289,72.831183,Haldia,Sikkim
944179,23.614667,84.049742,DAVANAGERE,Andhra Pradesh
569414,36.845485,73.123513,sangli-miraj & kupwad,Tamil Nadu
892902,23.152416,81.658281,Kota,Jharkhand
937455,13.493852,70.983812,Bardhaman,Maharashtra
636910,8.910876,96.732635,Sirsa,Madhya Pradesh
243389,14.988385,68.024157,Indore,Sikkim
536747,25.810071,79.944509,ARRAH,Assam
243438,36.505453,94.660764,Vadodara,Punjab
346854,28.51944,90.971835,Meerut,Himachal Pradesh
393307,16.552136,87.116549, Mira-Bhayandar ,Bihar
672701,18.91741,85.085065,Sikar,West Bengal
976623,12.100208,83.957023,surendranagar dudhrej,Uttar Pradesh
621624,22.619557,68.699943,Bulandshahr,Rajasthan
873993,17.104652,84.435938,HAJIPUR,Gujarat
159129,16.494174,94.428706,Cuttack,West Bengal
186162,21.602712,79.51547,junagadh,Tamil Nadu
966215,26.343963,91.523661,Hazaribagh,Arunachal Pradesh
171913,26.977262,78.002698,Phusro,Telangana
463455,11.569887,76.584617,bhiwani,Nagaland
929478,11.348217,79.985252,Kumbakonam,Assam
805048,19.863183,86.300265,jammu,Telangana
324779,30.363441,73.160129,Gandhinagar,Maharashtra
633958,23.916894,69.796503,Katni,Uttarakhand
911440,18.529825,91.446577,North Dumdum,Chhattisgarh
882648,29.235957,77.286701,,Manipur
354851,33.803471,83.581679,Meerut,Arunachal Pradesh
970530,25.120202,76.183111,Navi Mumbai,Meghalaya
609762,29.891088,83.395695, South Dumdum ,West Bengal
479188,19.701064,92.540718, Jaunpur ,Odisha
542047,36.972519,92.239272,Ajmer,Jharkhand
475945,26.028778,69.115245,Nashik,Kerala
467613,32.416808,92.219409,Katni,Assam
608549,8.703278,75.080634,Khammam,Manipur
460804,32.449703,80.843332,Jamnagar,West Bengal
978722,23.6234,85.202545,Rajahmundry,Andhra Pradesh
844427,36.487199,75.857062,Tiruchirappalli,Gujarat
390398,30.722398,69.744932,Bahraich,Tamil Nadu
795258,8.994741,81.835342,Dharmavaram,Haryana
731764,30.804964,71.596572,Aligarh,Telangana
879636,17.425248,93.785754,Madanapalle,Himachal Pradesh
573330,13.843991,79.842192,MIRZAPUR,Andhra Pradesh
785654,22.857546,69.4771,Sambalpur,Meghalaya
524528,13.302764,87.941668,indore,Andhra Pradesh
305387,29.212511,95.729655,Noida,Tripura
252787,14.014909,73.48224,Kamarhati,West Bengal
819485,28.623562,79.596986,Amroha,Karnataka
694793,36.115913,88.801192,Ambarnath,Madhya Pradesh
947162,22.324881,88.330689,Faridabad,Manipur
744636,32.737329,80.472416,Bhagalpur,Sikkim
205651,21.598218,70.892034,Dhule,Punjab
112309,23.002456,88.055554,Madurai,Kerala
652117,14.002355,79.767011,Serampore,Sikkim
564879,23.757463,88.765946,udaipur,Gujarat
378737,12.385612,88.050098,Bharatpur,Odisha
-100,10.451371,86.641588,Shimoga,Karnataka
945297,18.980191,92.946487,Guntakal,West Bengal
594421,19.812708,94.276664,,Nagaland
702833,27.515001,73.714985, Bhatpara ,Tamil Nadu
315376,29.863731,72.296415,Gopalpur,Manipur
855882,24.266748,83.029986,Muzaffarnagar,Maharashtra
954730,15.182648,82.72859,Bhiwani,Odisha
989683,11.28241,93.194561,Ambattur,Punjab
276825,36.116741,90.494486, Bihar Sharif ,Maharashtra
455476,12.460235,82.570187,Indore,Kerala
124524,21.41382,68.46102,Saharanpur,Punjab
730119,32.44175,91.297375,Arrah,Rajasthan
575333,35.401737,82.430617, Chennai ,Mizoram
427136,21.86021,80.433716,MUMBAI,Uttar Pradesh
496883,16.932842,80.657138,Nellore,Meghalaya
165197,25.168711,73.9428,Junagadh,Chhattisgarh
264296,29.020496,87.229765,Barasat,Arunachal Pradesh
991389,11.481294,73.45768,Aligarh,Sikkim
638245,30.246967,77.810092,jaipur,Goa
432240,31.104511,93.488892,Gwalior,Manipur
509895,34.346676,75.386764,shimoga,Odisha
646669,22.374059,85.684047,Srikakulam,Odisha
972434,24.63698,80.332664,Sangli-Miraj & Kupwad,Bihar
349568,34.310564,94.182553,howrah,Manipur
406827,14.524724,72.766989,alwar,Nagaland
107812,30.606723,80.3443,KALYAN-DOMBIVLI,Arunachal Pradesh
269175,8.005857,85.590754,Bulandshahr,Rajasthan
173624,28.726555,95.546183,,Sikkim
909418,17.837241,69.493134,Amroha,Sikkim
661491,29.637395,70.199657,Nashik,Sikkim
307766,15.193665,82.681241,kumbakonam,West Bengal
939946,20.324298,93.852178,TIRUPATI,Kerala
695946,18.690603,93.421848,Kollam,Sikkim
483402,14.732994,87.297196,Agra,Sikkim
982765,32.525895,69.411742,Bhopal,Maharashtra
908461,27.961022,74.436085,Amritsar,Goa
701614,14.436944,89.240168,,Uttar Pradesh
230046,9.845729,87.401979,Belgaum,Andhra Pradesh
913415,8.117226,85.727815,Mathura,Jharkhand
541138,33.333362,82.971779,Akola,Assam
944343,28.293319,85.069852,Kakinada,Maharashtra
273566,23.878035,85.887107,Amritsar,Gujarat
467290,35.660136,96.705038,Jalna,Arunachal Pradesh
755670,29.031112,82.881151,haridwar,Meghalaya
436109,21.883308,70.902464,Ghaziabad,Himachal Pradesh
784074,22.530201,80.843489,Ghaziabad,Odisha
578532,21.153258,87.47384,AHMEDABAD,Goa
428886,18.557881,68.720763,Ajmer,Karnataka
121824,28.18945,81.003747,,Telangana
413217,18.628485,84.371719,Farrukhabad,Tripura
566894,30.196652,75.492997,Suryapet,Maharashtra
168689,36.028473,90.761009,Satara,Arunachal Pradesh
738096,11.989744,87.962586,Farrukhabad,Jharkhand
774216,24.519015,77.78852,Surat,Maharashtra
586929,19.262136,73.50094,Bihar Sharif,Manipur
145917,18.747184,91.42509,Khandwa,Meghalaya
171940,33.479332,94.670867,Ghaziabad,Assam
407942,28.636824,82.835586,Bidhannagar,Odisha
649285,8.574142,79.598996,Mirzapur,Himachal Pradesh
408669,20.319288,83.017544,Bhind,Uttar Pradesh
696675,25.43781,90.070542,guna,Goa
427740,23.8607,94.547378,Malegaon,Punjab
759652,9.576601,84.939317,Tirunelveli,West Bengal
289031,15.486337,71.805429,Amroha,Rajasthan
705166,25.752964,89.730456,tinsukia,Odisha
536968,16.741402,93.550549,Shivpuri,Himachal Pradesh
261830,16.623462,81.04025,Nizamabad,Uttarakhand
632201,16.616433,75.746551,vijayanagaram,Uttarakhand
123952,13.100855,70.988974,Dindigul,Sikkim
242696,12.35491,85.686876,Pondicherry,Punjab
475287,29.474479,71.43446,Tirupati,Meghalaya
724518,15.346812,83.698804,Satara,Haryana
116731,24.563418,89.686078,Hosur,Jharkhand
850932,9.14282,77.524467,Hospet,Assam
161866,29.150667,71.085397,Gandhinagar,Arunachal Pradesh
203623,21.940502,87.17406,Tadepalligudem,Haryana
325738,23.592037,95.924037,VIJAYAWADA,Jharkhand
909755,17.74256,86.016732,gudivada,Gujarat
245695,20.643601,70.890011,bhimavaram,Sikkim
964362,23.825475,68.978107,Nanded,Maharashtra
874041,16.775203,68.154471,Hajipur,Arunachal Pradesh
855927,35.453007,80.489016,Mysore,Nagaland
936843,33.254325,84.023088,Cuttack,Karnataka
225649,32.14633,70.594104,Tirunelveli,Haryana
769872,32.616351,82.489932,gandhinagar,Uttar Pradesh
400840,12.065266,73.847876,,Arunachal Pradesh
576215,22.469815,87.623648,Aurangabad,Tamil Nadu
635733,35.177165,95.344353,Rampur,Bihar
647979,31.292475,72.754911,Chandigarh,Haryana
154094,28.773572,84.842967,Jamnagar,Andhra Pradesh
562447,13.222136,96.569821,Anantapuram,Manipur
949725,11.135449,84.575634,Nangloi Jat,West Bengal
134856,18.451791,89.232839,Machilipatnam,Himachal Pradesh
870552,19.938218,80.624917,Danapur,Mizoram
312638,15.959938,93.93455,,Bihar
801108,22.010071,95.129382,,Chhattisgarh
421681,13.289838,76.163016,Ludhiana,Haryana
992196,23.567548,85.105578,berhampore,Haryana
809701,28.318438,80.639766,Yamunanagar,Manipur
140767,25.585046,82.326373,Gaya,Punjab
695237,9.56458,75.50173,sultan pur majra,Nagaland
149391,17.430222,92.258616,Bhind,Rajasthan
752651,21.596583,78.933448,Bhilwara,Bihar
336919,29.282972,85.473394,Sasaram,Maharashtra
341005,28.196311,70.898433,Durg,Assam
878948,22.058087,84.946518,Satna,Tripura
433876,8.398347,94.792946,Shimoga,Arunachal Pradesh
808809,34.442243,91.368733,Sambhal,Manipur
381089,33.129736,96.538489,Bhind,Uttarakhand
900670,36.210439,91.697479,Mehsana,Assam
602970,36.46487,76.875304, Anantapuram ,Tripura
241361,28.179413,77.023633,Gangtok,Haryana
378374,24.394466,87.613012,Kishanganj,Andhra Pradesh
810385,12.385371,91.950398,Saharsa,Chhattisgarh
833426,24.563454,77.495563,Surat,Rajasthan
448272,36.71917,95.495813,Aurangabad,West Bengal
947376,34.484302,89.141405,Vadodara,Meghalaya
724392,34.116704,94.727684,Moradabad,Madhya Pradesh
734529,32.00312,95.93924,Berhampur,Chhattisgarh
220219,15.826823,94.502691, Jhansi ,Arunachal Pradesh
871821,9.0533,94.059985,Dehri,Goa
844637,27.734523,70.57758,,Meghalaya
979831,12.695508,76.149402,tiruvottiyur,Rajasthan
257554,10.854627,95.370248,bhimavaram,Rajasthan
128628,13.164753,83.129392,Kalyan-Dombivli,Madhya Pradesh
876296,32.883989,75.642713,Ambattur,Nagaland
783334,23.244507,90.609129,BATHINDA,West Bengal
685935,27.637183,88.791874, Etawah ,Meghalaya
804813,15.925302,74.791047,KISHANGANJ,Odisha
618943,28.741205,94.161741, Silchar ,Andhra Pradesh
575143,9.532219,74.393405,GANDHINAGAR,Arunachal Pradesh
666617,23.016482,71.779947,Mumbai,Madhya Pradesh
763472,32.748754,75.81364,Karnal,Tripura
801550,33.589581,77.245661,Salem,Goa
975239,22.057855,83.004777, Bhatpara ,Madhya Pradesh
658405,21.734584,68.171811,Hazaribagh,Andhra Pradesh
504052,8.33243,70.304759,Machilipatnam,Karnataka
818917,22.459897,,Howrah,Rajasthan
913405,35.016286,95.889065,Sasaram,Goa
843316,11.834627,78.212748,SONIPAT,Nagaland
232794,34.744854,83.84488,ghaziabad,Bihar
676754,25.322951,90.478699, Parbhani ,Gujarat
9999999,26.865428,68.186848,Jehanabad,Arunachal Pradesh
109536,20.511338,70.466668,Darbhanga,Himachal Pradesh
546526,28.054872,84.091139,Madanapalle,Telangana
524080,21.440952,75.587419,Ongole,Andhra Pradesh
493565,14.976467,79.524215, Jamnagar ,Jharkhand
736871,24.594295,68.184727,BALLY,Goa
218267,12.936968,92.898761,meerut,Nagaland
891109,10.280376,75.163282,,Andhra Pradesh
686531,23.847177,85.205107,Katni,Tripura
371113,31.756883,93.277112,Tiruchirappalli,Rajasthan
976620,15.239617,73.151118,Howrah,Meghalaya
560439,30.697674,82.824054,kulti,Haryana
926438,20.354363,84.231294,nadiad,Andhra Pradesh
463303,20.765604,84.318615,patiala,Maharashtra
146473,21.170472,80.188339,Pondicherry,Tripura
949870,35.392521,92.565641,SURENDRANAGAR DUDHREJ,Tamil Nadu
370105,14.805064,71.41798,Purnia,Jharkhand
744306,11.504409,72.391624,Guntur,Odisha
546881,26.757555,80.400606,Udupi,Himachal Pradesh
817156,29.326663,91.27896,Rampur,Uttarakhand
726539,34.051354,85.050941,Kolhapur,Telangana
880215,11.832456,88.501147,Bhopal,Odisha
857908,13.301638,79.611945,Bhavnagar,Manipur
483107,29.771076,85.141467,Ajmer,Bihar
283310,31.389744,76.728805,Durg,Rajasthan
905113,33.330923,71.142687,Amroha,Jharkhand
120537,34.670571,78.505881,motihari,Mizoram
671189,11.588618,84.457837,Dindigul,Maharashtra
725612,8.084555,95.003916,mangalore,Manipur
965533,27.593705,96.599364,Mau,Andhra Pradesh
287710,13.065703,88.682613,Bongaigaon,Telangana
886872,31.375126,75.7961,Dhanbad,Gujarat
355044,28.753469,71.840431,Adoni,Maharashtra
433442,13.901274,72.304201,Phusro,Kerala
424263,32.010686,80.25026,NAGPUR,Andhra Pradesh
976575,15.430161,70.068288,Tinsukia,Assam
696277,14.938747,90.183711,agra,Arunachal Pradesh
356420,10.805621,74.286069,Rajpur Sonarpur,Goa
467953,26.193728,71.562454,Amroha,Jharkhand
637128,9.488417,88.448296,Thoothukudi,Kerala
433538,29.432949,70.141578,FATEHPUR,Manipur
470383,16.997335,68.312734,Junagadh,Jharkhand
158287,11.142858,82.976929, Gurgaon ,Haryana
630386,8.749269,73.957742,Bareilly,Assam
303846,29.61767,80.994507,Muzaffarpur,Mizoram
613489,36.066978,95.078398,ONGOLE,Manipur
603533,14.848415,96.344037,Mango,Haryana
666739,,70.632323, Morena ,Uttar Pradesh
138785,16.337992,87.673582,Ghaziabad,Odisha
253286,23.423539,79.58982,Srikakulam,West Bengal
210269,8.396491,78.579438,Karawal Nagar,Tripura
402792,29.603511,73.558836,Miryalaguda,Madhya Pradesh
682370,28.468246,90.905698,proddatur,Karnataka
960976,26.729362,83.222386,Navi Mumbai,Maharashtra
239626,18.28046,85.829534,Kolhapur,Goa
130942,17.429397,87.106012,bahraich,Tamil Nadu
369148,15.054327,80.071857,Jaipur,Manipur
581784,21.012313,89.027351,Belgaum,Andhra Pradesh
322168,19.131594,93.58721,PHUSRO,Kerala
571514,17.677351,77.500274,AHMEDNAGAR,Tamil Nadu
657070,13.806706,83.535553,Nellore,Punjab
458065,21.183541,91.882214,Narasaraopet,Punjab
795222,8.497699,73.687486,Sambhal,Chhattisgarh
923305,22.674691,78.008709,Bhopal,West Bengal
509079,26.71492,88.749061,Muzaffarnagar,Maharashtra
432075,35.637586,96.832156,TIRUPPUR,Telangana
503355,27.976797,76.923057,Guntur,Maharashtra
954131,32.071351,86.92859,Hospet,West Bengal
525825,29.223072,95.911868, Surendranagar Dudhrej ,Haryana
667868,14.05858,94.99079,bhalswa jahangir pur,Goa
782002,33.008165,83.161442,Raebareli,Nagaland
569607,31.671721,79.874438,Rajpur Sonarpur,Meghalaya
909224,16.504989,72.345085,Sangli-Miraj & Kupwad,Punjab
435022,19.745684,72.88839,Ramgarh,Meghalaya
790226,14.424133,90.9875,,Gujarat
923792,8.674421,78.145768,Aurangabad,Tamil Nadu
278329,30.940633,93.761106,Dhanbad,Goa
592948,23.247393,80.953032,nagercoil,Himachal Pradesh
657545,18.06454,74.779384,Salem,Manipur
309202,31.882479,72.842147,Kanpur,Himachal Pradesh
887415,8.327577,76.232934,Bardhaman,Haryana
491252,25.544506,93.910812,Rajkot,Mizoram
878208,33.884156,88.01399,Jhansi,Andhra Pradesh
882011,28.586988,75.433896,Morena,West Bengal
921260,35.340118,75.778096,Gudivada,Assam
316605,32.99429,75.345306,Nagercoil,Andhra Pradesh
907144,12.361941,83.128987,parbhani,Bihar
904739,28.550828,86.931507,Karimnagar,Chhattisgarh
149118,21.620291,75.042516,Giridih,Mizoram
708668,15.481412,92.956671,Sambalpur,Uttarakhand
352399,32.608214,79.625375,Raichur,Punjab
768174,31.162215,77.481672,Allahabad,Gujarat
-100,13.358096,81.984794,Varanasi,Meghalaya
811281,22.855971,74.423007,Panipat,Assam
596113,19.992848,94.171069,Gwalior,Arunachal Pradesh
391051,18.737039,92.433896,Amroha,Uttarakhand
255445,33.98743,85.995681,jammu,Goa
190404,10.638176,89.570947,Adoni,Odisha
497198,24.8278,71.399561,unnao,Maharashtra
896261,34.581684,82.438124,Davanagere,Goa
161458,35.7391,91.084193,Imphal,Bihar
0,9.398878,89.500625,Jalna,Jharkhand
614687,24.933068,,ludhiana,Tamil Nadu
996638,19.419802,96.991209,Jamshedpur,Meghalaya
828801,8.736014,84.399914,Danapur,Arunachal Pradesh
163571,34.958592,,Kamarhati,Punjab
469501,22.596682,69.617926,Karawal Nagar,Haryana
841455,32.557653,94.406043,LUCKNOW,Maharashtra
951484,32.80546,96.577381,Bidar,Tripura
382152,9.898193,89.276033, Bhopal ,Karnataka
549252,26.791358,94.728277,North Dumdum,Rajasthan
201887,27.460295,86.079167,Munger,Arunachal Pradesh
918004,17.682734,92.65521,,Bihar
599496,16.662461,94.563988,Kadapa,Maharashtra
383119,34.408179,70.68113,Meerut,Maharashtra
346440,21.014772,88.407818,Secunderabad,Madhya Pradesh
428225,32.243184,75.675353,Junagadh,Bihar
620531,8.474731,75.422144,,Bihar
678335,33.853788,84.836204,Korba,Andhra Pradesh
109590,12.619869,70.049927,Nagaon,Tripura
382979,-999.0,94.508906,Gorakhpur,Uttar Pradesh
414616,13.093804,96.110934,mango,West Bengal
534108,35.488667,85.770115,durg,Punjab
471379,27.995737,79.903752,Madanapalle,Telangana
335933,15.140391,90.415108,Bidhannagar,Haryana
987846,23.685938,68.250659,Sagar,Kerala
961662,34.118215,88.453604,Guntakal,Uttarakhand
800250,11.479893,95.953659,burhanpur,Andhra Pradesh
740300,25.830478,86.146479,Imphal,West Bengal
429465,24.928436,94.714195,Bhatpara,Manipur
771423,36.95136,83.37137,Bhatpara,Chhattisgarh
277859,16.96814,89.576463,Allahabad,Arunachal Pradesh
551662,29.669601,85.692547,ichalkaranji,Rajasthan
479251,20.295672,83.805636,Hosur,Madhya Pradesh
290933,32.807973,68.132019,Hubli–Dharwad,Madhya Pradesh
318014,28.47401,90.291802,Anantapuram,Uttarakhand
942793,36.460253,87.569049, Uluberia ,Bihar
601119,34.110547,81.209752,Hapur,Madhya Pradesh
460198,28.348526,94.282648,Proddatur,Tripura
754911,18.795537,86.237758,South Dumdum,Gujarat
645879,10.631501,73.496078,Mau,Kerala
317281,34.83811,84.712571,Kozhikode,Arunachal Pradesh
526413,33.431707,90.043422,Amroha,Himachal Pradesh
112235,11.250646,91.828079,TADIPATRI,Madhya Pradesh
424397,13.80072,96.458319,Kamarhati,Arunachal Pradesh
354963,19.636703,68.958391,PUNE,Meghalaya
253818,21.26622,77.791729,Karimnagar,Chhattisgarh
625402,11.185427,93.728818,Eluru,Odisha
692263,27.418102,76.268349,Saharanpur,Karnataka
779972,35.960706,95.142526,,Andhra Pradesh
135101,31.260721,87.018716,Sangli-Miraj & Kupwad,Arunachal Pradesh
695834,27.872382,81.104227,hospet,Sikkim
147888,20.464771,69.429064,Ghaziabad,Madhya Pradesh
784147,36.079346,91.964506,REWA,Kerala
687082,27.780732,74.959687,Hyderabad,Assam
327175,35.325421,89.795753,Chandrapur,Uttar Pradesh
460980,33.214696,85.57353,Chinsurah,Haryana
708726,29.50769,95.151661,KAMARHATI,Nagaland
897694,24.671764,94.364982, Naihati ,Madhya Pradesh
212900,11.227586,75.793854,Sonipat,Himachal Pradesh
395465,13.802106,87.244945,Aligarh,Madhya Pradesh
556120,35.13763,87.098195,Imphal,Chhattisgarh
260297,36.342961,83.854931,Hyderabad,Bihar
413972,15.781222,96.256733,Durgapur,Tamil Nadu
860164,21.255464,81.644552,SHIVPURI,Assam
786626,21.616175,83.709563,Jamshedpur,Mizoram
651776,35.145803,79.291558,Jorhat,Assam
737980,13.324952,87.225544,,Gujarat
113198,26.032264,96.007039,Rajkot,Kerala
953178,23.097595,69.714687,BIHAR SHARIF,Uttar Pradesh
120861,25.853556,69.220959,Ghaziabad,Madhya Pradesh
639758,33.825128,92.696881,GUNA,Madhya Pradesh
407983,31.061728,96.83237,MUNGER,Maharashtra
0,9.870452,87.712103,SERAMPORE,Tamil Nadu
308029,18.462762,88.902366,Cuttack,Kerala
302511,20.502811,82.772068,Warangal,Goa
880027,22.412528,89.012107,Haldia,Tripura
665259,35.553619,86.387937,Gurgaon,Haryana
979792,35.104277,88.219879,Thiruvananthapuram,Manipur
295756,36.266965,72.003211,Nangloi Jat,Sikkim
161529,11.757262,88.513343,etawah,Mizoram
826716,25.94118,71.092482, Pondicherry ,Telangana
995199,20.155968,70.118095,Dindigul,Uttarakhand
115505,18.743082,85.087987,Ludhiana,Madhya Pradesh
565557,23.570499,81.753259,Udupi,Tamil Nadu
751727,12.327031,94.876819,jaunpur,Mizoram
165844,29.347295,69.292204,Mathura,West Bengal
779537,24.093577,77.251074,Malda,Himachal Pradesh
456022,34.254187,71.37742,Bhilwara,Meghalaya
486247,16.487778,96.02277,Proddatur,Sikkim
740460,34.921773,86.682142,Salem,Madhya Pradesh
284790,26.77348,72.986444,Amritsar,Kerala
677621,28.141052,91.339491,Surat,Telangana
0,8.567142,88.353845,Kakinada,Jharkhand
726016,12.398055,74.57867,unnao,Telangana
435426,33.960875,86.941102,bokaro,Uttarakhand
500183,18.55805,96.826403,Panchkula,Tamil Nadu
934575,19.359577,75.66414,gudivada,Arunachal Pradesh
371025,34.634019,70.738414,amravati,Goa
360165,33.494027,70.847691,Mathura,West Bengal
729103,25.53506,77.4699,Jodhpur,Mizoram
169586,14.206414,71.363852,Tiruvottiyur,Assam
167680,30.151593,69.069003,MOTIHARI,Jharkhand
111072,36.35985,74.757868, Purnia ,West Bengal
246754,19.822297,91.516789,Singrauli,Himachal Pradesh
888832,21.567316,88.98434, Chandrapur ,Uttar Pradesh
549402,27.107454,69.512701,Munger,Maharashtra
